 2.44538129e+01  2.44538129e+01  2.44538129e+01  3.97354915e+02  2.44538129e+01  2.21038266e+03 
 2.48874780e+01  2.48874780e+01  2.48874780e+01  4.06125900e+02  2.48874780e+01  2.04382649e+03 
 2.54568625e+01  2.54568625e+01  2.54568625e+01  3.99801112e+02  2.54568625e+01  2.30300600e+03 
 2.51033558e+01  2.51033558e+01  2.51033558e+01  3.85489334e+02  2.51033558e+01  2.17186878e+03 
 2.46526144e+01  2.46526144e+01  2.46526144e+01  4.14482182e+02  2.46526144e+01  2.11456663e+03 
 2.45703111e+01  2.45703111e+01  2.45703111e+01  3.69678741e+02  2.45703111e+01  2.25128827e+03 
 2.48470071e+01  2.48470071e+01  2.48470071e+01  4.03931812e+02  2.48470071e+01  2.04016384e+03 
 2.52212420e+01  2.52212420e+01  2.52212420e+01  4.10719944e+02  2.52212420e+01  2.35671891e+03 
 2.48321051e+01  2.48321051e+01  2.48321051e+01  3.99295505e+02  2.48321051e+01  1.87877843e+03 
 2.51606343e+01  2.51606343e+01  2.51606343e+01  3.88013273e+02  2.51606343e+01  2.04813682e+03 
 2.50763081e+01  2.50763081e+01  2.50763081e+01  4.05426423e+02  2.50763081e+01  2.15877535e+03 
 2.47807846e+01  2.47807846e+01  2.47807846e+01  3.98186733e+02  2.47807846e+01  2.07755912e+03 
 2.47351209e+01  2.47351209e+01  2.47351209e+01  3.91848001e+02  2.47351209e+01  2.04870924e+03 
 2.49280515e+01  2.49280515e+01  2.49280515e+01  4.12866964e+02  2.49280515e+01  1.92881532e+03 
 2.49900839e+01  2.49900839e+01  2.49900839e+01  3.87671181e+02  2.49900839e+01  2.12744525e+03 
 2.47690459e+01  2.47690459e+01  2.47690459e+01  3.92693436e+02  2.47690459e+01  2.02844611e+03 
 2.47027085e+01  2.47027085e+01  2.47027085e+01  4.10256247e+02  2.47027085e+01  2.17645162e+03 
 2.46379595e+01  2.46379595e+01  2.46379595e+01  4.04071915e+02  2.46379595e+01  2.03604858e+03 
 2.47573739e+01  2.47573739e+01  2.47573739e+01  4.12250844e+02  2.47573739e+01  2.27797522e+03 
 2.49071564e+01  2.49071564e+01  2.49071564e+01  3.91161764e+02  2.49071564e+01  2.10124771e+03 
 2.42944640e+01  2.42944640e+01  2.42944640e+01  4.07044289e+02  2.42944640e+01  2.24887974e+03 
 2.45895479e+01  2.45895479e+01  2.45895479e+01  3.92181869e+02  2.45895479e+01  2.02949360e+03 
 2.54232666e+01  2.54232666e+01  2.54232666e+01  3.94075768e+02  2.54232666e+01  2.14672594e+03 
 2.51664502e+01  2.51664502e+01  2.51664502e+01  3.87110801e+02  2.51664502e+01  2.23228233e+03 
 2.50223669e+01  2.50223669e+01  2.50223669e+01  3.84706371e+02  2.50223669e+01  2.34914342e+03 
 2.50425650e+01  2.50425650e+01  2.50425650e+01  4.03152743e+02  2.50425650e+01  2.31616455e+03 
 2.50263488e+01  2.50263488e+01  2.50263488e+01  4.10671326e+02  2.50263488e+01  2.22131999e+03 
 2.44693353e+01  2.44693353e+01  2.44693353e+01  3.93371089e+02  2.44693353e+01  2.29410203e+03 
 2.50996651e+01  2.50996651e+01  2.50996651e+01  4.11825615e+02  2.50996651e+01  2.25264798e+03 
 2.52333161e+01  2.52333161e+01  2.52333161e+01  3.83797255e+02  2.52333161e+01  2.15729272e+03 
 2.48514973e+01  2.48514973e+01  2.48514973e+01  3.94562639e+02  2.48514973e+01  1.94920611e+03 
 2.48398600e+01  2.48398600e+01  2.48398600e+01  3.89542653e+02  2.48398600e+01  2.20705304e+03 
 2.51866511e+01  2.51866511e+01  2.51866511e+01  4.07262782e+02  2.51866511e+01  2.37559377e+03 
 2.48551254e+01  2.48551254e+01  2.48551254e+01  3.99733772e+02  2.48551254e+01  2.14575560e+03 
 2.49103340e+01  2.49103340e+01  2.49103340e+01  4.06719166e+02  2.49103340e+01  2.05924628e+03 
 2.52364372e+01  2.52364372e+01  2.52364372e+01  4.14465207e+02  2.52364372e+01  2.13398721e+03 
 2.49820675e+01  2.49820675e+01  2.49820675e+01  4.10684571e+02  2.49820675e+01  2.37388859e+03 
 2.50757879e+01  2.50757879e+01  2.50757879e+01  3.99639394e+02  2.50757879e+01  2.29928727e+03 
 2.44407226e+01  2.44407226e+01  2.44407226e+01  4.30483102e+02  2.44407226e+01  2.02201962e+03 
 2.51495853e+01  2.51495853e+01  2.51495853e+01  4.00870652e+02  2.51495853e+01  2.16653784e+03 
 2.51749093e+01  2.51749093e+01  2.51749093e+01  4.01918608e+02  2.51749093e+01  2.04252950e+03 
 2.47564631e+01  2.47564631e+01  2.47564631e+01  3.84531809e+02  2.47564631e+01  2.01349508e+03 
 2.49216390e+01  2.49216390e+01  2.49216390e+01  4.07202060e+02  2.49216390e+01  2.20742837e+03 
 2.46821236e+01  2.46821236e+01  2.46821236e+01  3.90170641e+02  2.46821236e+01  2.27977877e+03 
 2.49454312e+01  2.49454312e+01  2.49454312e+01  4.01418941e+02  2.49454312e+01  2.02073604e+03 
 2.52165666e+01  2.52165666e+01  2.52165666e+01  4.07889412e+02  2.52165666e+01  1.94839065e+03 
 2.51512513e+01  2.51512513e+01  2.51512513e+01  4.07273793e+02  2.51512513e+01  2.03121501e+03 
 2.46131493e+01  2.46131493e+01  2.46131493e+01  3.95796927e+02  2.46131493e+01  2.15851345e+03 
 2.51825989e+01  2.51825989e+01  2.51825989e+01  4.09698906e+02  2.51825989e+01  2.25666803e+03 
 2.50680384e+01  2.50680384e+01  2.50680384e+01  4.09002737e+02  2.50680384e+01  2.02900855e+03 
 2.52404608e+01  2.52404608e+01  2.52404608e+01  3.85023847e+02  2.52404608e+01  2.21839084e+03 
 2.50740347e+01  2.50740347e+01  2.50740347e+01  4.13132228e+02  2.50740347e+01  2.04569174e+03 
 2.52033255e+01  2.52033255e+01  2.52033255e+01  4.00758281e+02  2.52033255e+01  2.06067611e+03 
 2.53871324e+01  2.53871324e+01  2.53871324e+01  3.85383404e+02  2.53871324e+01  2.23662300e+03 
 2.53229577e+01  2.53229577e+01  2.53229577e+01  4.09652896e+02  2.53229577e+01  2.30432653e+03 
 2.50840771e+01  2.50840771e+01  2.50840771e+01  4.14922153e+02  2.50840771e+01  2.20595247e+03 
 2.51432101e+01  2.51432101e+01  2.51432101e+01  4.01897689e+02  2.51432101e+01  2.08493402e+03 
 2.48411909e+01  2.48411909e+01  2.48411909e+01  3.96564381e+02  2.48411909e+01  1.95090080e+03 
 2.47458901e+01  2.47458901e+01  2.47458901e+01  4.12592434e+02  2.47458901e+01  2.07451462e+03 
 2.49875523e+01  2.49875523e+01  2.49875523e+01  4.08590601e+02  2.49875523e+01  2.13134563e+03 
 2.55390153e+01  2.55390153e+01  2.55390153e+01  3.92797679e+02  2.55390153e+01  1.90615960e+03 
 2.53227435e+01  2.53227435e+01  2.53227435e+01  3.98179393e+02  2.53227435e+01  2.14182383e+03 
 2.45978922e+01  2.45978922e+01  2.45978922e+01  4.01829528e+02  2.45978922e+01  1.99462878e+03 
 2.44315043e+01  2.44315043e+01  2.44315043e+01  4.09642552e+02  2.44315043e+01  2.07037615e+03 
 2.48935924e+01  2.48935924e+01  2.48935924e+01  3.97814583e+02  2.48935924e+01  2.18676146e+03 
 2.52568438e+01  2.52568438e+01  2.52568438e+01  4.12048155e+02  2.52568438e+01  2.24527740e+03 
 2.44060052e+01  2.44060052e+01  2.44060052e+01  3.93650376e+02  2.44060052e+01  2.28593194e+03 
 2.47245974e+01  2.47245974e+01  2.47245974e+01  3.91722239e+02  2.47245974e+01  2.03470558e+03 
 2.49132657e+01  2.49132657e+01  2.49132657e+01  4.11292437e+02  2.49132657e+01  2.14989836e+03 
 2.51379104e+01  2.51379104e+01  2.51379104e+01  4.04859437e+02  2.51379104e+01  2.10248475e+03 
 2.51021487e+01  2.51021487e+01  2.51021487e+01  4.01614255e+02  2.51021487e+01  2.12127292e+03 
 2.48125557e+01  2.48125557e+01  2.48125557e+01  4.15674144e+02  2.48125557e+01  2.16592059e+03 
 2.45340901e+01  2.45340901e+01  2.45340901e+01  3.97135764e+02  2.45340901e+01  2.16331370e+03 
 2.47394022e+01  2.47394022e+01  2.47394022e+01  4.09460715e+02  2.47394022e+01  1.91889228e+03 
 2.48672449e+01  2.48672449e+01  2.48672449e+01  4.04679623e+02  2.48672449e+01  2.09208673e+03 
 2.43426255e+01  2.43426255e+01  2.43426255e+01  4.05277411e+02  2.43426255e+01  2.13000602e+03 
 2.47433963e+01  2.47433963e+01  2.47433963e+01  3.96557689e+02  2.47433963e+01  2.16632308e+03 
 2.60173871e+01  2.60173871e+01  2.60173871e+01  4.03765481e+02  2.60173871e+01  2.20942598e+03 
 2.44727038e+01  2.44727038e+01  2.44727038e+01  4.02366273e+02  2.44727038e+01  2.00692462e+03 
 2.47467678e+01  2.47467678e+01  2.47467678e+01  4.12638686e+02  2.47467678e+01  2.06323924e+03 
 2.50990049e+01  2.50990049e+01  2.50990049e+01  3.95563165e+02  2.50990049e+01  2.25097147e+03 
 2.48988948e+01  2.48988948e+01  2.48988948e+01  4.17149552e+02  2.48988948e+01  2.36968998e+03 
 2.46221599e+01  2.46221599e+01  2.46221599e+01  4.04260782e+02  2.46221599e+01  2.03083840e+03 
 2.48824382e+01  2.48824382e+01  2.48824382e+01  3.97554478e+02  2.48824382e+01  2.12026097e+03 
 2.49525921e+01  2.49525921e+01  2.49525921e+01  4.05524922e+02  2.49525921e+01  2.37719653e+03 
 2.45813452e+01  2.45813452e+01  2.45813452e+01  3.97378668e+02  2.45813452e+01  2.18401161e+03 
 2.48970241e+01  2.48970241e+01  2.48970241e+01  4.05475132e+02  2.48970241e+01  2.14277562e+03 
 2.46781613e+01  2.46781613e+01  2.46781613e+01  3.91059816e+02  2.46781613e+01  2.12088185e+03 
 2.53947956e+01  2.53947956e+01  2.53947956e+01  4.00426633e+02  2.53947956e+01  2.22613265e+03 
 2.51996715e+01  2.51996715e+01  2.51996715e+01  4.06556675e+02  2.51996715e+01  2.09951997e+03 
 2.55101433e+01  2.55101433e+01  2.55101433e+01  3.81865041e+02  2.55101433e+01  1.97312334e+03 
 2.50984119e+01  2.50984119e+01  2.50984119e+01  4.04485636e+02  2.50984119e+01  2.07253155e+03 
 2.51403904e+01  2.51403904e+01  2.51403904e+01  4.13026425e+02  2.51403904e+01  2.21754327e+03 
 2.43228150e+01  2.43228150e+01  2.43228150e+01  4.11048269e+02  2.43228150e+01  2.41618626e+03 
 2.48935991e+01  2.48935991e+01  2.48935991e+01  4.01569846e+02  2.48935991e+01  2.04783901e+03 
 2.47162843e+01  2.47162843e+01  2.47162843e+01  4.04899429e+02  2.47162843e+01  2.21691067e+03 
 2.54086649e+01  2.54086649e+01  2.54086649e+01  3.96835731e+02  2.54086649e+01  2.08752361e+03 
 2.51907110e+01  2.51907110e+01  2.51907110e+01  4.06570865e+02  2.51907110e+01  2.15475916e+03 
 2.54295350e+01  2.54295350e+01  2.54295350e+01  4.03952669e+02  2.54295350e+01  2.44617953e+03 
